LA_0044 LA_E_1109484 bonafide nontarget
LA_0024 LA_E_3942685 bonafide target
LA_0021 LA_E_9423808 bonafide nontarget
LA_0045 LA_E_7706675 bonafide nontarget
LA_0020 LA_E_9345935 bonafide target
LA_0045 LA_E_2080601 A15 spoof
LA_0030 LA_E_8564951 bonafide target
LA_0039 LA_E_9655738 bonafide nontarget
LA_0019 LA_E_7901053 A08 spoof
LA_0020 LA_E_8382259 bonafide target
LA_0017 LA_E_8486543 A16 spoof
LA_0013 LA_E_3318177 A17 spoof
LA_0028 LA_E_6461870 bonafide nontarget
LA_0017 LA_E_6970807 A10 spoof
LA_0006 LA_E_9047083 bonafide nontarget
LA_0007 LA_E_6579664 bonafide nontarget
LA_0031 LA_E_5959130 A18 spoof
LA_0043 LA_E_6322932 A09 spoof
LA_0039 LA_E_1971907 A15 spoof
LA_0047 LA_E_4588397 A18 spoof
LA_0001 LA_E_3471722 A19 spoof
LA_0046 LA_E_2626800 A13 spoof
LA_0027 LA_E_8370420 A07 spoof
LA_0018 LA_E_4648870 bonafide nontarget
LA_0018 LA_E_6317367 bonafide nontarget
LA_0044 LA_E_5729158 bonafide nontarget
LA_0002 LA_E_2460332 A07 spoof
LA_0029 LA_E_1941240 bonafide nontarget
LA_0042 LA_E_1512857 A19 spoof
LA_0022 LA_E_2619337 bonafide target
LA_0019 LA_E_1139127 bonafide nontarget
LA_0034 LA_E_4155108 A10 spoof
LA_0007 LA_E_8970720 A14 spoof
LA_0009 LA_E_5140452 A10 spoof
LA_0019 LA_E_8811595 A18 spoof
LA_0006 LA_E_8149536 bonafide nontarget
LA_0029 LA_E_2240820 A11 spoof
LA_0047 LA_E_2821360 bonafide nontarget
LA_0041 LA_E_1726370 A08 spoof
LA_0013 LA_E_3296819 bonafide nontarget
LA_0042 LA_E_7119151 A17 spoof
LA_0016 LA_E_9320727 A19 spoof
LA_0043 LA_E_7536281 bonafide nontarget
LA_0043 LA_E_4150825 A08 spoof
LA_0035 LA_E_6115738 bonafide nontarget
LA_0022 LA_E_2539023 bonafide target
LA_0031 LA_E_8146949 bonafide nontarget
LA_0006 LA_E_1787974 A07 spoof
LA_0028 LA_E_3118298 A15 spoof
LA_0016 LA_E_4163846 A08 spoof
LA_0039 LA_E_8424885 A09 spoof
LA_0047 LA_E_6790152 bonafide nontarget
LA_0002 LA_E_5604786 bonafide nontarget
LA_0024 LA_E_1373332 bonafide nontarget
LA_0043 LA_E_2081783 A17 spoof
LA_0037 LA_E_1562907 A15 spoof
LA_0021 LA_E_5317098 A10 spoof
LA_0016 LA_E_8689613 A10 spoof
LA_0020 LA_E_3297652 bonafide nontarget
LA_0006 LA_E_4440967 bonafide nontarget
LA_0033 LA_E_3536238 A07 spoof
LA_0021 LA_E_2563765 bonafide nontarget
LA_0037 LA_E_4426495 bonafide nontarget
LA_0028 LA_E_3476108 A12 spoof
LA_0011 LA_E_7021105 A13 spoof
LA_0041 LA_E_8427463 bonafide nontarget
LA_0040 LA_E_3457350 bonafide nontarget
LA_0048 LA_E_5898586 bonafide target
LA_0001 LA_E_4963380 bonafide nontarget
LA_0012 LA_E_7970060 bonafide nontarget
LA_0024 LA_E_3741943 bonafide target
LA_0025 LA_E_1636866 bonafide nontarget
LA_0041 LA_E_1406759 bonafide nontarget
LA_0008 LA_E_5869890 bonafide nontarget
LA_0023 LA_E_2105636 bonafide nontarget
LA_0027 LA_E_7091141 A08 spoof
LA_0017 LA_E_5655629 A07 spoof
LA_0045 LA_E_4341620 A09 spoof
LA_0010 LA_E_7397434 bonafide nontarget
LA_0027 LA_E_8667441 A13 spoof
LA_0022 LA_E_1910725 bonafide nontarget
LA_0008 LA_E_2863980 A19 spoof
LA_0023 LA_E_4011705 bonafide target
LA_0024 LA_E_6981164 A08 spoof
LA_0027 LA_E_5876546 bonafide nontarget
LA_0042 LA_E_3948952 A19 spoof
LA_0016 LA_E_4318713 bonafide nontarget
LA_0048 LA_E_4636212 A16 spoof
LA_0045 LA_E_6193311 bonafide nontarget
LA_0024 LA_E_4883882 A17 spoof
LA_0031 LA_E_9647290 A14 spoof
LA_0029 LA_E_4665657 bonafide target
LA_0020 LA_E_5542185 A07 spoof
LA_0039 LA_E_5186563 A11 spoof
LA_0043 LA_E_2161096 A17 spoof
LA_0006 LA_E_9905727 bonafide nontarget
LA_0024 LA_E_2486913 bonafide nontarget
LA_0043 LA_E_8841593 A15 spoof
LA_0047 LA_E_5822425 A10 spoof
LA_0044 LA_E_9318500 bonafide nontarget
LA_0039 LA_E_7106393 bonafide nontarget
LA_0038 LA_E_2168860 bonafide nontarget
LA_0038 LA_E_5916365 A17 spoof
LA_0043 LA_E_1771542 A09 spoof
LA_0017 LA_E_1145965 bonafide nontarget
LA_0038 LA_E_7785819 bonafide nontarget
LA_0040 LA_E_9686758 bonafide nontarget
LA_0043 LA_E_5939131 bonafide nontarget
LA_0017 LA_E_1604861 bonafide nontarget
LA_0024 LA_E_4125001 bonafide nontarget
LA_0039 LA_E_9554720 A08 spoof
LA_0047 LA_E_2410422 A12 spoof
LA_0035 LA_E_4909241 bonafide nontarget
LA_0025 LA_E_3839327 bonafide nontarget
LA_0036 LA_E_9745029 A17 spoof
LA_0020 LA_E_6669611 bonafide nontarget
LA_0008 LA_E_3872943 bonafide nontarget
LA_0008 LA_E_6191549 A07 spoof
LA_0014 LA_E_7908175 A08 spoof
LA_0044 LA_E_8151959 bonafide nontarget
LA_0035 LA_E_2536345 bonafide nontarget
LA_0010 LA_E_5150037 A11 spoof
LA_0020 LA_E_5748656 A11 spoof
LA_0039 LA_E_4423975 bonafide nontarget
LA_0023 LA_E_8792089 A16 spoof
LA_0031 LA_E_1841915 A11 spoof
LA_0026 LA_E_4492838 A08 spoof
LA_0026 LA_E_1291334 A09 spoof
LA_0039 LA_E_2585651 A15 spoof
LA_0003 LA_E_4902920 A16 spoof
LA_0047 LA_E_3070815 bonafide target
LA_0010 LA_E_3381638 A17 spoof
LA_0024 LA_E_1309428 A14 spoof
LA_0027 LA_E_7805494 bonafide target
LA_0028 LA_E_4772226 bonafide nontarget
LA_0046 LA_E_6834679 bonafide nontarget
LA_0004 LA_E_5075088 bonafide nontarget
LA_0023 LA_E_4330586 bonafide nontarget
LA_0024 LA_E_6943269 A13 spoof
LA_0025 LA_E_2790922 bonafide nontarget
LA_0004 LA_E_9549022 bonafide target
LA_0033 LA_E_4727702 bonafide target
LA_0038 LA_E_4957275 bonafide nontarget
LA_0013 LA_E_6430435 A13 spoof
LA_0038 LA_E_4791955 bonafide nontarget
LA_0038 LA_E_5524230 bonafide nontarget
LA_0037 LA_E_5025829 A12 spoof
LA_0023 LA_E_1357326 bonafide nontarget
LA_0026 LA_E_7233576 bonafide nontarget
LA_0035 LA_E_5075477 bonafide nontarget
LA_0032 LA_E_2680543 bonafide nontarget
LA_0006 LA_E_4125001 bonafide nontarget
LA_0028 LA_E_6802463 bonafide nontarget
LA_0004 LA_E_9476762 bonafide nontarget
LA_0020 LA_E_8521970 A11 spoof
LA_0023 LA_E_3977685 A08 spoof
LA_0030 LA_E_5813762 A14 spoof
LA_0037 LA_E_6136041 bonafide nontarget
LA_0030 LA_E_6502439 bonafide nontarget
LA_0047 LA_E_5837408 A18 spoof
LA_0044 LA_E_9453887 A11 spoof
LA_0017 LA_E_2726096 A17 spoof
LA_0006 LA_E_6390129 A14 spoof
LA_0037 LA_E_7272984 bonafide nontarget
LA_0047 LA_E_5806434 bonafide nontarget
LA_0024 LA_E_4148892 bonafide nontarget
LA_0031 LA_E_1847548 A08 spoof
LA_0035 LA_E_6964639 A13 spoof
LA_0045 LA_E_2460287 bonafide nontarget
LA_0030 LA_E_4243843 A14 spoof
LA_0038 LA_E_4367946 bonafide nontarget
LA_0045 LA_E_9476762 bonafide nontarget
LA_0016 LA_E_9842481 A17 spoof
LA_0027 LA_E_2929271 A08 spoof
LA_0047 LA_E_8935983 A14 spoof
LA_0046 LA_E_2914820 bonafide nontarget
LA_0015 LA_E_9309205 bonafide nontarget
LA_0033 LA_E_9926796 A18 spoof
LA_0042 LA_E_9246173 A15 spoof
LA_0028 LA_E_3923905 bonafide nontarget
LA_0037 LA_E_6022269 A07 spoof
LA_0026 LA_E_6543282 A13 spoof
LA_0019 LA_E_5793798 bonafide nontarget
LA_0043 LA_E_9126648 A07 spoof
LA_0003 LA_E_6879821 bonafide nontarget
LA_0037 LA_E_1811834 A17 spoof
LA_0027 LA_E_5065114 A10 spoof
LA_0031 LA_E_6651536 bonafide nontarget
LA_0041 LA_E_4677898 bonafide nontarget
LA_0004 LA_E_9203884 bonafide nontarget
LA_0012 LA_E_8826663 bonafide nontarget
LA_0010 LA_E_3217652 bonafide nontarget
LA_0042 LA_E_8326117 bonafide target
LA_0041 LA_E_4590393 A13 spoof
LA_0002 LA_E_6011543 bonafide nontarget
LA_0008 LA_E_3322263 bonafide nontarget
LA_0019 LA_E_8343708 A19 spoof
LA_0033 LA_E_7731814 bonafide nontarget
LA_0015 LA_E_6502549 bonafide nontarget
LA_0042 LA_E_8004581 A07 spoof
LA_0016 LA_E_6198623 bonafide nontarget
LA_0005 LA_E_9348004 bonafide nontarget
LA_0029 LA_E_6758732 A17 spoof
LA_0032 LA_E_8925095 A08 spoof
LA_0047 LA_E_7016212 A17 spoof
LA_0029 LA_E_6626402 A08 spoof
LA_0042 LA_E_8234832 bonafide nontarget
LA_0031 LA_E_2241869 A09 spoof
LA_0018 LA_E_6897159 A15 spoof
LA_0003 LA_E_2675509 bonafide nontarget
LA_0009 LA_E_8445242 bonafide nontarget
LA_0024 LA_E_8189451 bonafide nontarget
LA_0029 LA_E_2304848 A08 spoof
LA_0020 LA_E_9796232 bonafide target
LA_0044 LA_E_9027299 A10 spoof
LA_0006 LA_E_1588937 A09 spoof
LA_0034 LA_E_8547733 bonafide nontarget
LA_0035 LA_E_3936240 A17 spoof
LA_0036 LA_E_5022429 A16 spoof
LA_0009 LA_E_1882860 A08 spoof
LA_0031 LA_E_2118537 A09 spoof
LA_0043 LA_E_9029763 A11 spoof
LA_0001 LA_E_3954310 bonafide nontarget
LA_0029 LA_E_6467729 bonafide nontarget
LA_0034 LA_E_5241206 A07 spoof
LA_0037 LA_E_4845413 bonafide nontarget
